bookID,author
5888,Lisa Jackson
5889,J. D. Robb
5890,Jens Christian Grondahl
5891,Libba Bray
5892,Elizabeth Peters
5893,Agatha Christie
5894,Terry Pratchett
5895,John Yau
5896,Larry Huntsperger
5897,Charles Dickens
5898,Billie Letts
5899,Peter S. Beagle
5900,Helen Fielding
5901,Carrie Fisher
5902,Laura Ingalls Wilder
5903,Sharon Oard Warner
5904,Mann
5905,Heather Graham
5906,Judith Gould
5907,Sue Welfare
5908,Diana Wynne Jones
5909,Charles De Lint
5910,Chapman Sally
5911,Carlos Fuentes
5912,Morgan Llywelyn
5913,Tennessee Williams
5914,Nicholas Pileggi
5915,Robert Goddard
5916,Tobsha Learner
5917,Emma Harrison
5918,Belinda Alexandra
5919,Alisa Kwitney
5920,Iris Murdoch
5921,Georges Bataille
5922,Gustave Flaubert
5923,Louis-Ferdinand Celine
5924,Dawn Cook
5925,Sharon Olds
5926,Graham Masterton
5927,Earl Thompson
5928,Agatha Christie
5929,Chris Heimerdinger
5930,Valerie J. Freireich
5931,Bertrand Russell
5932,Philip K. Dick
5933,Charles Baudelaire
5934,Stephen Baxter
5935,Sigmund Brouwer
5936,Cynthia Victor
5937,Dan Sherman
5938,Bill James
5939,Stephen E. Ambrose
5940,Frederik Pohl
5941,Gregory A. Douglas
5942,Raffaella Barker
5943,Barbara Erskine
5944,Ian Slater
5945,Nancy Freedman
5946,Roberta Leigh
5947,David Ellis
5948,P.G. Wodehouse
5949,Emily Brightwell
5950,Bruce Sterling
5951,Iris Murdoch
5952,Beverly Connor
5953,David Clement-Davies
5954,Peter L.  Bernstein
5955,Ian Frazier
5956,Cherie Bennett
5957,Sharon Creech
5958,Ted Dekker
5959,Deborah Davis
5960,Ryszard Kapuscinski
5961,Howard Kaminsky
5962,Ed Gorman
5963,Peter Gadol
5964,Eric Newby
5965,R. F. Delderfield
5966,Susan Bowden
5967,Milan Kundera
5968,Gordon William Prange
5969,Arthur Herzog
5970,Joyce Carol Oates
5971,Martha R. Carr
5972,Edith Wharton
5973,John Le Carre
5974,Hugh Lofting
5975,June Thomson
5976,James Herriot
5977,Stephen Jay Gould
5978,Andrew Clements
5979,Andrew Clements
5980,Agatha Christie
5981,Syd Field
5982,David Martyn Lloyd-Jones
5983,Clyde Edgerton
5984,Graham Greene
5985,Mike Lupica
5986,Willie Morris
5987,Leo Tolstoy
5988,Cameron Read
5989,Jo Clayton
5990,Nell Gavin
5991,Henri J. M. Nouwen
5992,Robert Heinlein
5993,Frederic Bastiat
5994,L. N. Schulman
5995,Saul Bellow
5996,George Macdonald
5997,Henning Mankell
5998,Chuck Palahniuk
5999,James Clarke Holt
6000,William Gibson
6001,Susan Andersen
6002,Marcia Evanick
6003,Terry Pratchett
6004,Koji Suzuki
6005,Philip K. Dick
6006,C. S. Friedman
6007,Steve Martin
6008,Jerome Lawrence
6009,Ruth Rendell
6010,Edward O. Wilson
6011,Stephen Jay Gould
6012,Richard E. Leakey
6013,Jane Goodall
6014,Mark Twain
6015,Philip Jose Farmer
6016,Naguib Mahfouz
6017,Lawrence Durrell
6018,S. V. Date
6019,Jacqueline Wilson
6020,David Morrell
6021,Marya Hornbacher
6022,Lewis Carroll
6023,Robert A. Heinlein
6024,Bill Zehme
6025,Jacqueline Susann
6026,P. G. Wodehouse
6027,Beatrix Potter
6028,Leonard B. Scott
6029,Jon Mcgregor
6030,Charles Dickens
6031,Mary Kingsley
6032,Roger Elwood
6033,Ann Reit
6034,Michael Slade
6035,Kathrine Kressmann Taylor
6036,Cokie Roberts
6037,Berkeley Breathed
6038,Robert Graves
6039,Steve Mcconnell
6040,Frederick Phillips Brooks
6041,Yann Martel
6042,Jill Mansell
6043,Alexander Key
6044,Zilpha Keatley Snyder
6045,Michael Bond
6046,Kay Kenyon
6047,Kaye Gibbons
6048,William Least Heat-Moon
6049,Ray Bradbury
6050,Graham Masterton
6051,Robert Holdstock
6052,Annie Dillard
6053,Annie Dillard
6054,Annie Dillard
6055,Nancy Garden
6056,"Arthur Conan, Sir Doyle"
6057,Mel Odom
6058,Jeffrey M. Shaara
6059,Arturo Arias
6060,Joss Whedon
6061,J. K. Rowling
6062,Bruce Chatwin
6063,George Eliot
6064,Thomas Perry
6065,Simon Singh
6066,Catherine Merridale
6067,Sherman Alexie
6068,Jules Verne
6069,Edgar Allan Poe
6070,Simon R. Green
6071,Dale Carnegie
6072,Wallace Stegner
6073,R.J. Pineiro
6074,Dennis Danvers
6075,Alan Warner
6076,Vera Schlamm
6077,S. A. Swiniarski
6078,Terry Trueman
6079,Patrice Kindl
6080,Eric Carle
6081,Mercer Mayer
6082,Elisa Lynn Carbone
6083,Joseph Wambaugh
6084,Jenny Colgan
6085,Judith O'Brien
6086,Lyall Watson
6087,Philip K. Dick
6088,Bernard Malamud
6089,John F. Deane
6090,Mark Ribowsky
6091,Douglas J. Preston
6092,Philip Rickman
6093,Sandra Hill
6094,Rosemary Laurey
6095,Deirdre Martin
6096,Fernando Pessoa
6097,Larry Niven
6098,Sean Mcmullen
6099,Michael M. Smith
6100,Poul Anderson
6101,Arthur C. Clarke
6102,Stephen Baxter
6103,Geraldine Mccaughrean
6104,Tina Mcelroy Ansa
6105,Emily Brightwell
6106,James Herbert
6107,Pat Barker
6108,James Powlik
6109,Emily Brightwell
6110,Joe Hyams
6111,Beverly Cleary
6112,Howard Pyle
6113,Elyne Mitchell
6114,C. J. Cherryh
6115,Doris Lessing
6116,Betty Schimmel
6117,Alexander Key
6118,Robert A. Heinlein
6119,John S. Mill
6120,Poul Anderson
6121,Robertson Davies
6122,Pramoedya Ananta Toer
6123,Hugh Miller
6124,Bell Hooks
6125,Patricia Wentworth
6126,Edmund Morris
6127,Omar Tyree
6128,Ursula K. Le Guin
6129,Carol Carrick
6130,Robert W. Walker
6131,"Wyndham, Lewis"
6132,Patrick Buchanan
6133,Tess Gerritsen
6134,Di Morrissey
6135,Thomas Thompson
6136,Timothy Ferris
6137,David Brin
6138,Anne Logston
6139,Terry Brooks
6140,Kathleen O'Neal Gear
6141,John R. Riggs
6142,Sarah Schulman
6143,Georgette Heyer
6144,Candas Jane Dorsey
6145,Alice Munro
6146,William Faulkner
6147,Elizabeth Kerner
6148,William Horwood
6149,Beth Gutcheon
6150,Sophy Burnham
6151,Dudley Pope
6152,A. Merritt
6153,C.J. Cherryh
6154,W. O. Mitchell
6155,Erich Kastner
6156,Ted Conover
6157,Sylvia Engdahl
6158,Eric Schulman
6159,James B Steele
6160,Isaac Bashevis Singer
6161,Eca De Queiros
6162,Cheever
6163,Sally M. Keehn
6164,Sirona Knight
6165,Elizabeth Forsythe Hailey
6166,Erskine Caldwell
6167,Catherine Clark
6168,Diane Ackerman
6169,F. B. M. De Waal
6170,Dorothy Simpson
6171,Roger Fouts
6172,Barbara Conklin
6173,Larry Barkdull
6174,James M Cain
6175,Liza Cody
6176,Patricia Wentworth
6177,Betty Levin
6178,Mary Balogh
6179,Mary Jo Putney
6180,P. J. Tracy
6181,Anchee Min
6182,Celia Rees
6183,Greg Tobin
6184,Walter Mosley
6185,Annette Curtis Klause
6186,Betty Friedan
6187,Charles Wilson
6188,Michael Swanwick
6189,Janice Weber
6190,Margaret Millar
6191,David S. Landes
6192,Carole Maso
6193,C. S. Lewis
6194,Doris Lessing
6195,Karen Finley
6196,Eva Figes
6197,Jiddu Krishnamurti
6198,Mark Bowden
6199,Michael E. Gerber
6200,Lois Mcmaster Bujold
6201,Thomas Moore
6202,Guy De Maupassant
6203,Hilaire Belloc
6204,Antoine Bello
6205,Howard Owen
6206,Terri Prone
6207,John W. Dower
6208,J. M. Coetzee
6209,E. B. White
6210,Truman Capote
6211,Anthony Trollope
6212,Fyodor M. Dostoevsky
6213,Joseph Conrad
6214,Thomas Perry
6215,Christopher Stasheff
6216,Robin L. Graham
6217,Michael Lee Lanning
6218,August Wilson
6219,Edward R.F. Sheehan
6220,Ferrol Sams
6221,Kristine Kathryn Rusch
6222,Teri A. Jacobs
6223,Paul Quarrington
6224,Maisie Mosco
6225,Evan Wright
6226,Ray Bradbury
6227,Stanislaw Lem
6228,Dan Schmidt
6229,Vivian Walsh
6230,Robert Stuart Nathan
6231,Kingsley Amis
6232,Greg Rucka
6233,Deana James
6234,Stewart P. Evans
6235,Fabio
6236,Paul H. Feldman
6237,Eva Ibbotson
6238,Rachel Reiland
6239,Matthew Woodring Stover
6240,Eckhart Tolle
6241,Jasper Fforde
6242,Madison Smartt Bell
6243,James Herbert
6244,Sarah Mason
6245,Gracia Burnham
6246,Dick Francis
6247,Beverly  Flanigan
6248,Vassilis Vassilikos
6249,Christopher R. Browning
6250,William Sleator
6251,Mark Joseph
6252,Agatha Christie
6253,Janet Evanovich
6254,Thom Racina
6255,Frederick Forsyth
6256,Jenny Carroll
6257,Peter S. Beagle
6258,Bernard Bailyn
6259,Elizabeth Kay
6260,Katharine Kerr
6261,Eli Cantor
6262,Georgette Heyer
6263,Betty Ren Wright
6264,Shirley Jackson
6265,Louise Fitzhugh
6266,Madeleine Brent
6267,Anne Mccaffrey
6268,Beatrix Potter
6269,Christopher Marlowe
6270,P. Yogananda
6271,Jordana Daniels
6272,Cesare Pavese
6273,Louise Welsh
6274,Stephen G. Michaud
6275,Susanna Kearsley
6276,Jane Austen
6277,Sarah Schulman
6278,Alice Munro
6279,Susan Sontag
6280,Robert Coram
6281,Eldridge Cleaver
6282,Roger Zelazny
6283,Gabriel Garcia Marquez
6284,Editors Of Phaidon Press
6285,Frederick Buechner
6286,Angela Carter
6287,Rollins
6288,Cormac Mccarthy
6289,Cormac Mccarthy
6290,James Bradley
6291,Katherine Greyle
6292,Cecelia Holland
6293,Gil Kane
6294,Karen Whiddon
6295,Diana Wynne Jones
6296,Michael H. Hart
6297,Charles Dickens
6298,Gayle Callen
6299,Morgan Llywelyn
6300,Gore Vidal
6301,Philip K. Dick
6302,David Weber
6303,E.L. Konigsburg
6304,Stephen Crane
6305,Francis Fukuyama
6306,Stephen R. Lawhead
6307,Frank Miller
6308,Juliet Marillier
6309,Christine Sparks
6310,Ernesto Quinonez
6311,Edward Abbey
6312,Jane Adams
6313,Michael Dobbs
6314,Alan Bennett
6315,Tom Mcnab
6316,Louis L'Amour
6317,Arthur Colman
6318,James Barwick
6319,Timothy Lowry
6320,Sherry Garland
6321,William Shakespeare
6322,Lindsay Chase
6323,John Updike
6324,Elizabeth Gage
6325,Lee Iacocca
6326,Amanda Scott
6327,Tillie Olsen
6328,Robert Black
6329,"Ben, M.D Carson"
6330,Peter Lynch
6331,Stephan Jaramillo
6332,Russell Banks
6333,Joe. Orton
6334,Susan Kay Law
6335,Norah Hess
6336,Elizabeth Lowell
6337,Charles Williams
6338,Alejo Carpentier
6339,Enid Blyton
6340,Enid Blyton
6341,Jane Austen
6342,Linda Benjamin
6343,Peter Menzel
6344,Pat Hackett
6345,Erich Fromm
6346,Gardner
6347,Lois Duncan
6348,James Huston
6349,P. T. Deutermann
6350,Albert Einstein
6351,Henry Van Dyke
6352,Kevin Brooks
6353,Ursula K. Le Guin
6354,L.M. Montgomery
6355,Clive Cussler
6356,Samuel R. Delany
6357,Walter Brueggemann
6358,Robin Mckinley
6359,Mickee Madden
6360,Tove Jansson
6361,Alessandro Barrico
6362,Serena Carrington
6363,William Goldman
6364,Wilbur Smith
6365,Tom Sharpe
6366,Randy Wayne White
6367,Jerome K. Jerome
6368,Iain M. Banks
6369,C. J. Koehler
6370,Colin Forbes
6371,Philip K. Dick
6372,Traci Lords
6373,Haim Sabato
6374,Deborah Martin
6375,Stobie Piel
6376,Louise Plummer
6377,Peter James
6378,William Shakespeare
6379,Peter Goldsworthy
6380,James Grady
6381,Greg Bear
6382,Charles De Lint
6383,Thomas S. Kuhn
6384,Vince Flynn
6385,Marguerite De Angeli
6386,Terry Goodkind
6387,Edward Gorman
6388,Kerouac
6389,Ignazio Silone
6390,Judith Ryan Hendricks
6391,Byron Katie
6392,Mikael Niemi
6393,Robert Shea
6394,Paul Reps
6395,Peter Kump
6396,Lloyd C. Douglas
6397,Gordon Macdonald
6398,James A. Michener
6399,Stephen Stark
6400,C.F. Baynes
6401,Brian Wynne Garfield
6402,Teresa Of Avila
6403,Karen Young
6404,Julie Burchill
6405,Nicholas Christopher
6406,Fay Weldon
6407,Evelyn Waugh
6408,Dee Henderson
6409,Gabriel Garcia Marquez
6410,Gabriel Garcia Marquez
6411,Richard Restak
6412,Dante
6413,Rick Joyner
6414,Kant
6415,Nathanael West
6416,Charles Dickens
6417,Henry James
6418,D. H. Lawrence
6419,Mariano Azuela
6420,Catherine Marshall
6421,Charles Darwin
6422,Charles Portis
6423,William Shakespeare
6424,Elizabeth Borton De Trevino
6425,Mark Twain
6426,Emile Zola
6427,Norman Mailer
6428,John Milton
6429,Dante Alighieri
6430,Zilpha Keatley Snyder
6431,Thomas Hardy
6432,Raymond E. Feist
6433,Jacqueline Wilson
6434,Carolyn Sherwin Bailey
6435,Richard Peck
6436,Victoria Thompson
6437,David Gemmell
6438,Hugh Holton
6439,Robin Lee Hatcher
6440,Ernest T. Seton
6441,Michael Weaver
6442,Philip Roth
6443,Stephen Marlowe
6444,Isaac Asimov
6445,Frank Herbert
6446,Hans Hellmut Kirst
6447,Eric Md Berne
6448,Shaun Hutson
6449,Michael Slade
6450,Wendy Corsi Staub
6451,Martina Navratilova
6452,Ben Mikaelsen
6453,Dan Rather
6454,Lynda Durrant
6455,Henry Fielding
6456,David Foster Wallace
6457,Wolfe Tom
6458,Charles Baudelaire
6459,Jackie Collins
6460,Keith Roberts
6461,Norah Lofts
6462,Denis Wheatley
6463,Alex Garland
6464,Dylan Thomas
6465,Carlos Castaneda
6466,Stephen Knight
6467,Robert Anton Wilson
6468,Terry Pratchett
6469,Kathleen Winsor
6470,J.N. Williamson
6471,Radclyffe Hall
6472,"Hodgson, William Hope"
6473,T. M. Wright
6474,Alan Garner
6475,James Herbert
6476,Nelson Algren
6477,Whitley Strieber
6478,Christopher Hyde
6479,George Macdonald
6480,Roger Fisher
6481,Hermann Hesse
6482,William J. Kennedy
6483,Joan Didion
6484,Wendell Berry
6485,Germaine Greer
6486,James Magnuson
6487,Jim Crace
6488,Alex Haley
6489,Marie Lyons Killilea
6490,J. California Cooper
6491,Frances Nugent
6492,Watchman Nee
6493,Dennis Etchison
6494,Peter Maas
6495,George Orwell
6496,Kirk Douglas
6497,Andrew Burstein
6498,Daphne Du Maurier
6499,Theodore Sturgeon
6500,Albert Camus
6501,Paula Danziger
6502,Margaret Thatcher
6503,Astrid Lindgren
6504,Carol Berg
6505,Cameron Crowe
6506,Scott O'Dell
6507,Maurice Herzog
6508,Arthur Conan Doyle
6509,Shirley Jackson
6510,Gabriel Garcia Marquez
6511,Apsley Cherry-Garrard
6512,Dorothy L. Sayers
6513,Carlos Castaneda
6514,Stephen Leacock
6515,Ann Weil
6516,Dorothy Canfield Fisher
6517,Marilyn Nelson
6518,Anna Pasternak
6519,Janette Turner Hospital
6520,Kazuo Ishiguro
6521,David Eddings
6522,Gore Vidal
6523,Chris Rogers
6524,David Hare
6525,Henry James
6526,Wilkie Collins
6527,Ellen G. Traylor
6528,Richard Matheson
6529,Morgan Scott Peck
6530,Judith Saxton
6531,Mary Renault
6532,James Joyce
6533,Dan Yaccarino
6534,David Sedaris
6535,Robert Nye
6536,Sylvia Plath
6537,Phyllisann Hussey
6538,W. G. Griffiths
6539,Rebecca Sinclair
6540,Alice W. Flaherty
6541,James H. Webb
6542,Alan Moore
6543,Bao Ninh
6544,Karel Schoeman
6545,Alex Sanchez
6546,Charles Patterson
6547,Dr. Seuss
6548,Lowell Cauffiel
6549,Anne Rice
6550,Patrick A. Davis
6551,C. Todd Cleveland
6552,Philip Pullman
6553,Angela Carter
6554,Steve Chandler
6555,Ian Fleming
6556,Lillian Faderman
6557,Robert Hughes
6558,Corrie Ten Boom
6559,Lucy Maud Montgomery
6560,Herman Raucher
6561,Helen Hooven Santmyer
6562,Lena Kennedy
6563,R.A. Macavoy
6564,Harold Robbins
6565,Harold Robbins
6566,E. F. Benson
6567,Simone De Beauvoir
6568,Angela Carter
6569,Anne Frasier
6570,William P. Kennedy
6571,Norman Maclean
6572,Desiderius Erasmus
6573,Michel Houellebecq
6574,Judith Tarr
6575,Michelle Le Blanc
6576,Tom Piccirilli
6577,Ray Monk
6578,John S. Mill
6579,Charles De Lint
6580,Bertolt Brecht
6581,Anthony Trollope
6582,Ralph Waldo Emerson
6583,Paul Pitchford
6584,John Steinbeck
6585,Charlotte Bronte
6586,Tom Segev
6587,Robert Swindells
6588,Harry Crews
6589,James Baldwin
6590,James Baldwin
6591,Jean-Paul Sartre
6592,Philip Pullman
6593,Jill Murphy
6594,Virgil
6595,Eric Nylund
6596,Diana Wynne Jones
6597,Jim R. Lane
6598,Dan Millman
6599,John Pollock
6600,Antoine De Saint-Exupã©Ry
6601,Eric Hansen
6602,C.S. Forester
6603,John Haworth
6604,Josephine Tey
6605,Leah Bendavid Val
6606,Lawrence Schimel
6607,Angela Carter
6608,Baha'U'Llah
6609,Robert Hughes
6610,Rex Stout
6611,Elizabeth Haydon
6612,Andrew Kaplan
6613,Frances Partridge
6614,Isaac Asimov
6615,Vonda N. Mcintyre
6616,C. S. Lewis
6617,Steven Pressfield
6618,Conrad Williams
6619,Mary Monroe
6620,Glendon Swarthout
6621,Laurie Lee
6622,Russell Hoban
6623,George Macdonald
6624,Gerald Seymour
6625,Tracy Lynn
6626,Karen Kingsbury
6627,Betsy Brannon Green
6628,Dave Hunt
6629,William Godwin
6630,Monica Itoi Sone
6631,E.L. Konigsburg
6632,E. L. Konigsburg
6633,Barbara Bickmore
6634,"Arthur Meier, Jr. Schlesinger"
6635,John Champlin Gardner
6636,Brothers Grimm
6637,Jonathan Weiner
6638,Herbert P. Bix
6639,Paul M. Kennedy
6640,"Fedor Mikhailovich, Dostoevskii"
6641,Ben Okri
6642,Gary Paulsen
6643,Alison Hart
6644,Alex Shearer
6645,Iain Banks
6646,Arturo Perez-Reverte
6647,C. S. Lewis
6648,Kim Stanley Robinson
6649,William Wharton
6650,William Goldman
6651,John Hersey
6652,Joel Fuhrman
6653,Karen Kingsbury
6654,Linda Lael Miller
6655,Karen Kingsbury
6656,Robert Dallek
6657,Jeffrey Furst
6658,Gordon Dickson
6659,Robert Merle
6660,Robert Irwin
6661,Charles Dickens
6662,Robert M. Sapolsky
6663,Russell Hoban
6664,Martin Espada
6665,Paramahansa Yoganand
6666,Astrid Lindgren
6667,Elisabeth Haich
6668,Bob George
6669,Elmore Leonard
6670,Omar Rivabella
6671,Dennis Danvers
6672,Christopher Moore
6673,Patricia Traxler
6674,Tristan Jones
6675,Gordon Korman
6676,Iceberg Slim
6677,Osho
6678,Elmore Leonard
6679,Joann Ross
6680,John Marsden
6681,Michael Jackson
6682,Rick Hautala
6683,Anne Rice
6684,Lane Von Herzen
6685,Donald E. Westlake
6686,Murray N. Rothbard
6687,Milton Friedman
6688,Jeff Shaara
6689,Mark Roeder
6690,Robin Lee Hatcher
6691,Henry Miller
6692,John Ross
6693,J.F. Rivkin
6694,Gloria Naylor
6695,Ross Kasminoff
6696,Carolyn Mackler
6697,Octavia E. Butler
6698,Steve Berry
6699,Agatha Christie
6700,Clive Barker
6701,Louis P. Nappen
6702,Truman Capote
6703,Roberta Murphy
6704,Patrick O'Brian
6705,James A. Michener
6706,Axel Martin Fredrik Munthe
6707,Ib Michael
6708,Terry C. Johnston
6709,Thomas Sullivan
6710,Ralph Helfer
6711,O. Weigle
6712,Martin Harry Greenberg
6713,Edward De Bono
6714,Clifton L. Taulbert
6715,Douglas D. Hawk
6716,Kit Pearson
6717,Marilyn Pappano
6718,Charles W. Colson
6719,Simon Kernick
6720,Jane Ashford
6721,William Edward Burghardt Dubois
6722,Andre Norton
6723,J. R. R. Tolkien
6724,Daniel James Ladinsky
6725,James Howe
6726,Albert Einstein
6727,Ellen Potter
6728,V.C. Andrews
6729,Joseph Keenan
6730,Dave Mckean
6731,David Flanagan
6732,Charles Dickens
6733,Alberto Moravia
6734,Ron Dee
6735,Jennings M. Burch
6736,Dean Wesley Smith
6737,Richard Hamblyn
6738,Lynnette D'Anna
6739,Dougal Dixon
6740,Frank O'Hara
6741,P.G. Wodehouse
6742,Michael Boulter
6743,Osho
6744,Fauziya Kassindja
6745,Francis Darwin
6746,Terry Pratchett
6747,Terry Pratchett
6748,B.S. Johnson
6749,Moliere
6750,Emmanouel D. Rhoides
6751,Not Applicable (Na )
6752,Eduardo Galeano
6753,Ben Elton
6754,Edna Buchanan
6755,Matt Cohen
6756,Alessandro Baricco
6757,Clive Cussler
6758,Loretta Chase
6759,Sally Mandell
6760,Willa Silbert Cather
6761,Terry Jones
6762,Kathy Jones
6763,Brad Steiger
6764,Judy Blume
6765,G. K. Chesterton
6766,Hazel Holt
6767,Rudy Rucker
6768,Ursula K. Le Guin
6769,Milan Kundera
6770,Martin Amis
6771,John Gordon Davis
6772,Carolyn Keene
6773,Patricia A. Mckillip
6774,Cathy Coote
6775,Gordon B. Hinckley
6776,Susan Page
6777,John Dominic Crossan
6778,Clara Rosen
6779,Theodore Sturgeon
6780,A.J. Cronin
6781,Vera Brittain
6782,Janisse Ray
6783,Piers Paul Read
6784,Boris Akounine
6785,John Fitzgerald
6786,Cherie Bennett
6787,Elizabeth Mccracken
6788,Kenneth Haugk
6789,Wilbur A. Smith
6790,Andrew Hunt
6791,Rex Stout
6792,Richard Rhodes
6793,Henry Hampton Halley
6794,Philip Caputo
6795,Shana Abe
6796,Wendy Perriam
6797,Jane Heller
6798,Wendell Berry
6799,John Cheever
6800,Elizabeth Grayson
6801,Mike Dash
6802,Nancy Farmer
6803,Max Lucado
6804,Katharine Burdekin
6805,David T. Courtwright
6806,Matteson
6807,Anne Mccaffrey
6808,C Pinkola-Estes
6809,Frank Peretti
6810,Max Lucado
6811,Helen Nearing
6812,Jillian Hunter
6813,Sebastian Faulks
6814,Sheila O'Flanagan
6815,Kathy Rodgers
6816,David Niven
6817,Anita Diamant
6818,Michael Carson
6819,Geri Halliwell
6820,Charles Dickens
6821,Nathaniel Branden
6822,Karen Robards
6823,Christina Baldwin
6824,Barbara Freethy
6825,Brenda Novak
6826,John Pimlott
6827,A. A. Hoehling
6828,Steven Spielberg
6829,Sheridon Smythe
6830,Barbara De Angelis
6831,Bobbi Smith
6832,Alan Russell
6833,Jack Canfield
6834,Michael Downing
6835,Kathleen Kane
6836,Kate Hoffmann
6837,Katherine V. Forrest
6838,Kristine Grayson
6839,David Robinson
6840,Juan Diaz Canales
6841,Bill Kelly
6842,Nevil Shute
6843,Nevil Shute
6844,Steven Piziks
6845,Tove Jansson
6846,Edward Gorey
6847,Nancy Springer
6848,Sean Desmond
6849,Louis L'Amour
6850,Kathleen Eagle
6851,Martin Rowson
6852,Joe R. Lansdale
6853,Michael Thomas Ford
6854,Joe R. Lansdale
6855,Farley Mowat
6856,Mary Campisi
6857,Jack Zipes
